"character","play","genre","path"
"POLIXENES","The Winter's Tale","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Winter's%20Tale_characters/POLIXENES.txt"
"SERVANT","The Winter's Tale","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Winter's%20Tale_characters/SERVANT.txt"
"SHEPHERD","The Winter's Tale","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Winter's%20Tale_characters/SHEPHERD.txt"
"TIME","The Winter's Tale","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Winter's%20Tale_characters/TIME.txt"
"ACHILLES","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/ACHILLES.txt"
"ÆNEAS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/%C6NEAS.txt"
"AGAMEMNON","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/AGAMEMNON.txt"
"AJAX","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/AJAX.txt"
"ALEXANDER","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/ALEXANDER.txt"
"ALL","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/ALL.txt"
"ANDROMACHE","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/ANDROMACHE.txt"
"BOY","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/BOY.txt"
"CALCHAS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/CALCHAS.txt"
"CASSANDRA","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/CASSANDRA.txt"
"CRESSIDA","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/CRESSIDA.txt"
"DEIPHOBUS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/DEIPHOBUS.txt"
"DIOMEDES","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/DIOMEDES.txt"
"dramatis_personae","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/dramatis_personae.txt"
"HECTOR","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/HECTOR.txt"
"HELEN","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/HELEN.txt"
"MARGARELON","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/MARGARELON.txt"
"MENELAUS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/MENELAUS.txt"
"MYRMIDON","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/MYRMIDON.txt"
"NESTOR","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/NESTOR.txt"
"PANDARUS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/PANDARUS.txt"
"PARIS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/PARIS.txt"
"PATROCLUS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/PATROCLUS.txt"
"PRIAM","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/PRIAM.txt"
"SERVANT","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/SERVANT.txt"
"THERSITES","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/THERSITES.txt"
"TROILUS","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/TROILUS.txt"
"ULYSSES","Troilus and Cressida","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Troilus%20and%20Cressida_characters/ULYSSES.txt"
"AGUECHEEK","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/AGUECHEEK.txt"
"ANTONIO","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/ANTONIO.txt"
"BELCH","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/BELCH.txt"
"CAPTAIN","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/CAPTAIN.txt"
"CLOWN","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/CLOWN.txt"
"CURIO","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/CURIO.txt"
"dramatis_personae","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/dramatis_personae.txt"
"DUKE","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/DUKE.txt"
"FABIAN","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/FABIAN.txt"
"MALVOLIO","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/MALVOLIO.txt"
"MARIA","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/MARIA.txt"
"OFFICER 1","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/OFFICER%201.txt"
"OFFICER 2","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/OFFICER%202.txt"
"OLIVIA","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/OLIVIA.txt"
"PRIEST","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/PRIEST.txt"
"SEBASTIAN","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/SEBASTIAN.txt"
"SERVANT","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/SERVANT.txt"
"VALENTINE","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/VALENTINE.txt"
"VIOLA","Twelfth-Night; or What You Will","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Twelfth-Night;%20or%20What%20You%20Will_characters/VIOLA.txt"
"ABERGAVENNY","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/ABERGAVENNY.txt"
"ALL","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/ALL.txt"
"ANNE","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/ANNE.txt"
"BOTH","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/BOTH.txt"
"BOY","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/BOY.txt"
"BRANDON","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/BRANDON.txt"
"BUCKINGHAM","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/BUCKINGHAM.txt"
"BUTTS","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/BUTTS.txt"
"CAMPEIUS","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/CAMPEIUS.txt"
"CAPUCIUS","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/CAPUCIUS.txt"
"CHAMBERLAIN","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/CHAMBERLAIN.txt"
"CHANCELLOR","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/CHANCELLOR.txt"
"CRANMER","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/CRANMER.txt"
"CRIER","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/CRIER.txt"
"CROMWELL","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/CROMWELL.txt"
"DENNY","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/DENNY.txt"
"dramatis_personae","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/dramatis_personae.txt"
"GARDINER","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GARDINER.txt"
"GARTER","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GARTER.txt"
"GENTLEMAN 1","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GENTLEMAN%201.txt"
"GENTLEMAN 2","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GENTLEMAN%202.txt"
"GENTLEMAN 3","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GENTLEMAN%203.txt"
"GENTLEMAN","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GENTLEMAN.txt"
"GRIFFITH","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GRIFFITH.txt"
"GUILDFORD","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/GUILDFORD.txt"
"K. HENRY","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/K.%20HENRY.txt"
"KATHARINE","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/KATHARINE.txt"
"KEEPER","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/KEEPER.txt"
"LINCOLN","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/LINCOLN.txt"
"LOVELL","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/LOVELL.txt"
"MAN","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/MAN.txt"
"MESSENGER","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/MESSENGER.txt"
"NORFOLK","The Famous History of the Life of King Henry VIII","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Famous%20History%20of%20the%20Life%20of%20King%20Henry%20VIII_characters/NORFOLK.txt"
